sys_time,ax,ay,az,gx,gy,gz,imu_time,mils 
2022-04-26 16:32:09.379982,0.028014160692691803,-0.06936472654342651,1.272945761680603,-2.0744426250457764,0.8560603857040405,1.5098018646240234,16:32:8,10571813
2022-04-26 16:32:09.425877,0.025084473192691803,-0.07351511716842651,1.271480917930603,-1.9523050785064697,0.794991672039032,1.2807942628860474,16:32:8,10571822
2022-04-26 16:32:09.426909,0.026793457567691803,-0.07644480466842651,1.263180136680603,-1.906503677368164,0.9171290993690491,1.112855315208435,16:32:8,10571831
2022-04-26 16:32:09.427006,0.023375488817691803,-0.07522410154342651,1.274898886680603,-1.8759691715240479,0.9323962926864624,1.2502599954605103,16:32:8,10571841
2022-04-26 16:32:09.427006,0.026061035692691803,-0.07180613279342651,1.272457480430603,-1.8912365436553955,1.2224726676940918,1.4487332105636597,16:32:8,10571850
2022-04-26 16:32:09.427006,0.030943848192691803,-0.07205027341842651,1.273922324180603,-2.2118470668792725,1.14613676071167,1.6014049053192139,16:32:8,10571860
2022-04-26 16:32:09.427006,0.026793457567691803,-0.07278269529342651,1.267086386680603,-1.9981067180633545,1.0850679874420166,1.5861377716064453,16:32:8,10571869
2022-04-26 16:32:09.474460,0.027770020067691803,-0.07009714841842651,1.264400839805603,-2.059175491333008,1.1614038944244385,1.4029316902160645,16:32:8,10571878
2022-04-26 16:32:09.474554,0.026305176317691803,-0.06887644529342651,1.278316855430603,-1.8607020378112793,0.8102588653564453,1.189191222190857,16:32:8,10571888
2022-04-26 16:32:09.474554,0.027770020067691803,-0.07790964841842651,1.275143027305603,-1.8149006366729736,1.0392664670944214,0.9449164867401123,16:32:8,10571897
2022-04-26 16:32:09.474554,0.019713379442691803,-0.07742136716842651,1.271969199180603,-1.8301677703857422,0.9171290993690491,0.9601836204528809,16:32:8,10571907
2022-04-26 16:32:09.474554,0.030455566942691803,-0.07961863279342651,1.271236777305603,-1.8607020378112793,1.069800853729248,1.2655271291732788,16:32:8,10571916
2022-04-26 16:32:09.474554,0.020689941942691803,-0.07644480466842651,1.270260214805603,-1.8301677703857422,1.2072054147720337,1.3571301698684692,16:32:8,10571925
2022-04-26 16:32:09.567638,0.020689941942691803,-0.07156199216842651,1.265621542930603,-1.8454349040985107,1.0545337200164795,1.3571301698684692,16:32:8,10571935
2022-04-26 16:32:09.567638,0.024596191942691803,-0.07644480466842651,1.265865683555603,-1.9675722122192383,1.1614038944244385,1.2197256088256836,16:32:8,10571944
2022-04-26 16:32:09.567638,0.020689941942691803,-0.06326121091842651,1.264400839805603,-1.9523050785064697,1.0545337200164795,1.204458475112915,16:32:8,10571954
2022-04-26 16:32:09.567638,0.029723145067691803,-0.07400339841842651,1.271969199180603,-1.7843661308288574,0.9323962926864624,1.2349927425384521,16:32:8,10571963
2022-04-26 16:32:09.567638,0.028990723192691803,-0.07424753904342651,1.264889121055603,-1.8607020378112793,0.8865947723388672,1.082321047782898,16:32:8,10571972
2022-04-26 16:32:09.568671,0.0346059575676918,-0.07546824216842651,1.272945761680603,-1.8149006366729736,0.9018619060516357,1.2502599954605103,16:32:8,10571982
2022-04-26 16:32:09.589846,0.023619629442691803,-0.07595652341842651,1.274166464805603,-1.8759691715240479,1.0545337200164795,1.1586569547653198,16:32:8,10571991
2022-04-26 16:32:09.589846,0.021910645067691803,-0.07229441404342651,1.270504355430603,-1.982839584350586,1.2072054147720337,1.5861377716064453,16:32:8,10572001
2022-04-26 16:32:09.589846,0.021422363817691803,-0.07449167966842651,1.274410605430603,-1.982839584350586,1.4362130165100098,1.6472065448760986,16:32:8,10572010
2022-04-26 16:32:09.589846,0.021422363817691803,-0.07986277341842651,1.274410605430603,-2.0286409854888916,1.3140757083892822,1.2197256088256836,16:32:8,10572020
2022-04-26 16:32:09.590849,0.026793457567691803,-0.07864207029342651,1.270016074180603,-1.8912365436553955,1.2377398014068604,1.3265957832336426,16:32:8,10572029
2022-04-26 16:32:09.590978,0.021422363817691803,-0.07400339841842651,1.270748496055603,-1.7385647296905518,1.0850679874420166,1.204458475112915,16:32:8,10572038
2022-04-26 16:32:09.668748,0.028258301317691803,-0.07302683591842651,1.273189902305603,-1.7385647296905518,1.0087320804595947,1.0365195274353027,16:32:8,10572048
2022-04-26 16:32:09.668748,0.019225098192691803,-0.07473582029342651,1.271725058555603,-1.7538318634033203,0.9781978130340576,1.1281225681304932,16:32:8,10572057
2022-04-26 16:32:09.668748,0.018736816942691803,-0.08157175779342651,1.271480917930603,-1.6774959564208984,1.0392664670944214,1.189191222190857,16:32:8,10572067
2022-04-26 16:32:09.668748,0.021910645067691803,-0.09084910154342651,1.275631308555603,-1.8149006366729736,1.1919382810592651,1.418198823928833,16:32:8,10572076
2022-04-26 16:32:09.668748,0.017760254442691803,-0.07156199216842651,1.274654746055603,-1.8301677703857422,1.3293428421020508,1.5250691175460815,16:32:8,10572085
2022-04-26 16:32:09.669855,0.020689941942691803,-0.06814402341842651,1.270992636680603,-1.799633502960205,1.2988084554672241,1.2197256088256836,16:32:8,10572095
2022-04-26 16:32:09.669904,0.021910645067691803,-0.07937449216842651,1.270504355430603,-1.799633502960205,0.947663426399231,1.0975881814956665,16:32:8,10572104
2022-04-26 16:32:09.709409,0.020934082567691803,-0.07400339841842651,1.275143027305603,-1.585892915725708,0.8865947723388672,1.0212522745132446,16:32:8,10572114
2022-04-26 16:32:09.709409,0.025084473192691803,-0.07424753904342651,1.268795371055603,-1.7080304622650146,1.1003352403640747,0.8991149663925171,16:32:8,10572123
2022-04-26 16:32:09.709409,0.021178223192691803,-0.07375925779342651,1.265865683555603,-1.8301677703857422,0.9781978130340576,1.2502599954605103,16:32:8,10572132
2022-04-26 16:32:09.709409,0.029723145067691803,-0.07864207029342651,1.262935996055603,-1.6316945552825928,1.2377398014068604,1.2807942628860474,16:32:8,10572142
2022-04-26 16:32:09.709409,0.019225098192691803,-0.07424753904342651,1.274898886680603,-1.8454349040985107,1.1919382810592651,1.311328649520874,16:32:8,10572151
2022-04-26 16:32:09.709409,0.020445801317691803,-0.07449167966842651,1.272457480430603,-1.7690989971160889,1.176671028137207,1.5708706378936768,16:32:8,10572161
2022-04-26 16:32:09.779373,0.018736816942691803,-0.07571238279342651,1.270260214805603,-1.8607020378112793,1.0850679874420166,1.1586569547653198,16:32:8,10572170
2022-04-26 16:32:09.779373,0.021910645067691803,-0.07302683591842651,1.270748496055603,-1.7538318634033203,1.1308695077896118,1.0212522745132446,16:32:8,10572179
2022-04-26 16:32:09.779373,0.022398926317691803,-0.07937449216842651,1.269039511680603,-1.7538318634033203,0.9629306197166443,1.112855315208435,16:32:8,10572189
2022-04-26 16:32:09.779373,0.028014160692691803,-0.07229441404342651,1.270260214805603,-1.6011600494384766,1.1156023740768433,1.005985140800476,16:32:8,10572198
2022-04-26 16:32:09.779373,0.021910645067691803,-0.07790964841842651,1.269771933555603,-1.6622288227081299,1.0850679874420166,1.1739240884780884,16:32:8,10572208
2022-04-26 16:32:09.779373,0.027525879442691803,-0.07888621091842651,1.262691855430603,-1.799633502960205,1.14613676071167,1.1281225681304932,16:32:8,10572217
2022-04-26 16:32:09.825094,0.027037598192691803,-0.08132761716842651,1.271969199180603,-1.8301677703857422,1.176671028137207,1.3418630361557007,16:32:8,10572226
2022-04-26 16:32:09.825094,0.023131348192691803,-0.07522410154342651,1.262935996055603,-1.692763090133667,1.2224726676940918,1.2502599954605103,16:32:8,10572236
2022-04-26 16:32:09.825094,0.020689941942691803,-0.07229441404342651,1.268795371055603,-1.6164271831512451,1.14613676071167,1.2349927425384521,16:32:8,10572245
2022-04-26 16:32:09.825094,0.020445801317691803,-0.07058542966842651,1.267330527305603,-1.7538318634033203,1.0545337200164795,0.9907180070877075,16:32:8,10572255
2022-04-26 16:32:09.825094,0.022643066942691803,-0.07205027341842651,1.267574667930603,-1.5248241424560547,0.8713275790214539,1.0365195274353027,16:32:8,10572264
2022-04-26 16:32:09.826201,0.015562988817691803,-0.07595652341842651,1.265621542930603,-1.692763090133667,0.947663426399231,0.7464431524276733,16:32:8,10572273
2022-04-26 16:32:09.896417,0.014098145067691803,-0.07131785154342651,1.270748496055603,-1.7538318634033203,1.0850679874420166,1.1281225681304932,16:32:8,10572283
2022-04-26 16:32:09.896417,0.018248535692691803,-0.08035105466842651,1.273189902305603,-1.7690989971160889,1.14613676071167,1.4334660768508911,16:32:8,10572292
2022-04-26 16:32:09.896417,0.020445801317691803,-0.07961863279342651,1.261959433555603,-1.6622288227081299,1.3446099758148193,1.189191222190857,16:32:8,10572302
2022-04-26 16:32:09.896417,0.022154785692691803,-0.07546824216842651,1.266109824180603,-1.9370379447937012,1.253006935119629,1.082321047782898,16:32:9,10572311
2022-04-26 16:32:09.896417,0.013609863817691803,-0.07620066404342651,1.268795371055603,-1.8759691715240479,1.1614038944244385,1.189191222190857,16:32:9,10572321
2022-04-26 16:32:09.897453,0.018004395067691803,-0.07449167966842651,1.260006308555603,-1.4942898750305176,0.9781978130340576,0.9907180070877075,16:32:9,10572330
2022-04-26 16:32:09.944320,0.019469238817691803,-0.07620066404342651,1.270260214805603,-1.6011600494384766,1.0392664670944214,0.8991149663925171,16:32:9,10572339
2022-04-26 16:32:09.944320,0.022154785692691803,-0.07302683591842651,1.275143027305603,-1.5095570087432861,1.1156023740768433,0.9296492338180542,16:32:9,10572349
2022-04-26 16:32:09.944320,0.018248535692691803,-0.07375925779342651,1.271236777305603,-1.7538318634033203,1.069800853729248,1.082321047782898,16:32:9,10572358
2022-04-26 16:32:09.944320,0.017271973192691803,-0.07449167966842651,1.274166464805603,-1.8607020378112793,1.3140757083892822,1.2502599954605103,16:32:9,10572368
2022-04-26 16:32:09.944320,0.017271973192691803,-0.07546824216842651,1.274410605430603,-1.7538318634033203,1.2072054147720337,1.387664556503296,16:32:9,10572377
2022-04-26 16:32:09.944320,0.023863770067691803,-0.06960886716842651,1.263912558555603,-1.5400915145874023,1.253006935119629,1.1433897018432617,16:32:9,10572386
2022-04-26 16:32:09.991798,0.022398926317691803,-0.07644480466842651,1.271725058555603,-1.6469616889953613,1.1308695077896118,0.9907180070877075,16:32:9,10572396
2022-04-26 16:32:09.991798,0.025084473192691803,-0.07864207029342651,1.265377402305603,-1.479022741317749,0.9323962926864624,0.8227790594100952,16:32:9,10572405
2022-04-26 16:32:09.991798,0.018980957567691803,-0.07205027341842651,1.276852011680603,-1.6469616889953613,1.0239993333816528,0.7922446727752686,16:32:9,10572415
2022-04-26 16:32:09.991798,0.009215332567691803,-0.07742136716842651,1.279781699180603,-1.7232975959777832,1.2072054147720337,1.1586569547653198,16:32:9,10572424
2022-04-26 16:32:09.991798,0.016051270067691803,-0.07986277341842651,1.273189902305603,-1.692763090133667,1.2072054147720337,1.1739240884780884,16:32:9,10572433
2022-04-26 16:32:09.991798,0.017516113817691803,-0.07546824216842651,1.267574667930603,-1.8301677703857422,1.4209458827972412,1.1739240884780884,16:32:9,10572443
2022-04-26 16:32:10.060479,0.018248535692691803,-0.07375925779342651,1.271725058555603,-1.8759691715240479,1.2988084554672241,1.1739240884780884,16:32:9,10572452
2022-04-26 16:32:10.060479,0.014830566942691803,-0.07229441404342651,1.269527792930603,-1.555358648300171,1.2377398014068604,1.204458475112915,16:32:9,10572462
2022-04-26 16:32:10.060479,0.020689941942691803,-0.08401316404342651,1.271236777305603,-1.585892915725708,1.0850679874420166,1.082321047782898,16:32:9,10572471
2022-04-26 16:32:10.060479,0.013854004442691803,-0.07620066404342651,1.266598105430603,-1.585892915725708,0.9171290993690491,1.005985140800476,16:32:9,10572480
2022-04-26 16:32:10.060479,0.017027832567691803,-0.06960886716842651,1.269527792930603,-1.5400915145874023,0.9781978130340576,0.7311760187149048,16:32:9,10572490
2022-04-26 16:32:10.060479,0.015318848192691803,-0.07668894529342651,1.265133261680603,-1.5400915145874023,1.14613676071167,1.1281225681304932,16:32:9,10572499
2022-04-26 16:32:10.108335,0.019469238817691803,-0.07668894529342651,1.269527792930603,-1.6316945552825928,1.3140757083892822,1.112855315208435,16:32:9,10572509
2022-04-26 16:32:10.108335,0.016295410692691803,-0.07546824216842651,1.273922324180603,-1.6469616889953613,1.2988084554672241,1.0670537948608398,16:32:9,10572518
2022-04-26 16:32:10.108335,0.015562988817691803,-0.07131785154342651,1.267330527305603,-1.5095570087432861,1.3446099758148193,1.2197256088256836,16:32:9,10572527
2022-04-26 16:32:10.108335,0.018248535692691803,-0.07180613279342651,1.267086386680603,-1.585892915725708,0.9018619060516357,1.0365195274353027,16:32:9,10572537
2022-04-26 16:32:10.108335,0.019713379442691803,-0.07913035154342651,1.273434042930603,-1.585892915725708,0.9323962926864624,0.9296492338180542,16:32:9,10572546
2022-04-26 16:32:10.108335,0.017516113817691803,-0.07424753904342651,1.264156699180603,-1.5706257820129395,0.9781978130340576,0.9449164867401123,16:32:9,10572556
2022-04-26 16:32:10.179328,0.024596191942691803,-0.07766550779342651,1.267818808555603,-1.4942898750305176,1.0239993333816528,0.9601836204528809,16:32:9,10572565
2022-04-26 16:32:10.179328,0.024352051317691803,-0.07229441404342651,1.261227011680603,-1.7080304622650146,1.069800853729248,0.9601836204528809,16:32:9,10572574
2022-04-26 16:32:10.179328,0.018492676317691803,-0.07205027341842651,1.267574667930603,-1.692763090133667,1.4362130165100098,1.2502599954605103,16:32:9,10572584
2022-04-26 16:32:10.179328,0.019469238817691803,-0.07864207029342651,1.266842246055603,-1.7080304622650146,1.4514802694320679,1.2502599954605103,16:32:9,10572593
2022-04-26 16:32:10.179328,0.019469238817691803,-0.07082957029342651,1.277340292930603,-1.7385647296905518,1.4056787490844727,1.3265957832336426,16:32:9,10572603
2022-04-26 16:32:10.179328,0.017516113817691803,-0.07205027341842651,1.265621542930603,-1.555358648300171,1.375144362449646,1.189191222190857,16:32:9,10572612
2022-04-26 16:32:10.231575,0.014586426317691803,-0.07473582029342651,1.269771933555603,-1.4332211017608643,1.1003352403640747,0.8991149663925171,16:32:9,10572622
2022-04-26 16:32:10.231575,0.022154785692691803,-0.07742136716842651,1.268062949180603,-1.585892915725708,0.9934649467468262,0.7769775390625,16:32:9,10572631
2022-04-26 16:32:10.231575,0.017760254442691803,-0.07693308591842651,1.266353964805603,-1.6316945552825928,0.9781978130340576,0.9754507541656494,16:32:9,10572640
2022-04-26 16:32:10.231575,0.020445801317691803,-0.07253855466842651,1.268551230430603,-1.5400915145874023,1.14613676071167,0.8227790594100952,16:32:9,10572650
2022-04-26 16:32:10.231575,0.015562988817691803,-0.07717722654342651,1.267086386680603,-1.6011600494384766,1.268274188041687,1.204458475112915,16:32:9,10572659
2022-04-26 16:32:10.231575,0.017027832567691803,-0.07424753904342651,1.265621542930603,-1.585892915725708,1.268274188041687,1.1433897018432617,16:32:9,10572669
2022-04-26 16:32:10.273602,0.017271973192691803,-0.06667917966842651,1.265865683555603,-1.7538318634033203,1.2377398014068604,1.1739240884780884,16:32:9,10572678
2022-04-26 16:32:10.273602,0.025816895067691803,-0.07278269529342651,1.258541464805603,-1.7232975959777832,1.14613676071167,1.0670537948608398,16:32:9,10572687
2022-04-26 16:32:10.274609,0.018980957567691803,-0.07205027341842651,1.261227011680603,-1.3721524477005005,1.0392664670944214,0.7769775390625,16:32:9,10572697
2022-04-26 16:32:10.274726,0.018492676317691803,-0.07937449216842651,1.267574667930603,-1.4942898750305176,1.069800853729248,0.7922446727752686,16:32:9,10572706
2022-04-26 16:32:10.274726,0.018980957567691803,-0.07913035154342651,1.264156699180603,-1.479022741317749,1.1919382810592651,0.9143821001052856,16:32:9,10572716
2022-04-26 16:32:10.274726,0.016295410692691803,-0.07400339841842651,1.260982871055603,-1.585892915725708,1.2224726676940918,0.9296492338180542,16:32:9,10572725
2022-04-26 16:32:10.342802,0.020689941942691803,-0.07888621091842651,1.267818808555603,-1.6469616889953613,1.4362130165100098,1.0365195274353027,16:32:9,10572734
2022-04-26 16:32:10.342802,0.017516113817691803,-0.06887644529342651,1.265865683555603,-1.6011600494384766,1.375144362449646,1.1739240884780884,16:32:9,10572744
2022-04-26 16:32:10.342802,0.016539551317691803,-0.06960886716842651,1.264400839805603,-1.6469616889953613,1.1308695077896118,0.9143821001052856,16:32:9,10572753
2022-04-26 16:32:10.342802,0.021910645067691803,-0.06863230466842651,1.272701621055603,-1.356885313987732,1.176671028137207,0.9143821001052856,16:32:9,10572763
2022-04-26 16:32:10.342802,0.018004395067691803,-0.07180613279342651,1.270748496055603,-1.3721524477005005,1.1614038944244385,0.8533133268356323,16:32:9,10572772
2022-04-26 16:32:10.342802,0.018004395067691803,-0.07497996091842651,1.270992636680603,-1.479022741317749,0.9934649467468262,0.8533133268356323,16:32:9,10572781
2022-04-26 16:32:10.389986,0.014586426317691803,-0.08498972654342651,1.269527792930603,-1.5706257820129395,1.0392664670944214,1.0365195274353027,16:32:9,10572791
2022-04-26 16:32:10.389986,0.019225098192691803,-0.08010691404342651,1.271236777305603,-1.7232975959777832,1.0850679874420166,1.0212522745132446,16:32:9,10572800
2022-04-26 16:32:10.391023,0.018736816942691803,-0.07473582029342651,1.264644980430603,-1.799633502960205,1.2988084554672241,1.4334660768508911,16:32:9,10572810
2022-04-26 16:32:10.391089,0.020445801317691803,-0.07497996091842651,1.252682089805603,-1.7080304622650146,1.253006935119629,1.311328649520874,16:32:9,10572819
2022-04-26 16:32:10.391089,0.019713379442691803,-0.07546824216842651,1.260494589805603,-1.6774959564208984,1.0087320804595947,1.0517866611480713,16:32:9,10572828
2022-04-26 16:32:10.391089,0.015318848192691803,-0.07082957029342651,1.265133261680603,-1.5095570087432861,1.1003352403640747,0.8075118064880371,16:32:9,10572838
2022-04-26 16:32:10.461404,0.013609863817691803,-0.07717722654342651,1.271725058555603,-1.6469616889953613,1.069800853729248,1.082321047782898,16:32:9,10572847
2022-04-26 16:32:10.461404,0.017027832567691803,-0.07131785154342651,1.261959433555603,-1.4179539680480957,0.9629306197166443,0.7159087657928467,16:32:9,10572857
2022-04-26 16:32:10.461404,0.014586426317691803,-0.07717722654342651,1.264889121055603,-1.5706257820129395,1.253006935119629,0.8991149663925171,16:32:9,10572866
2022-04-26 16:32:10.461404,0.011412598192691803,-0.07888621091842651,1.265621542930603,-1.692763090133667,1.4056787490844727,1.387664556503296,16:32:9,10572875
2022-04-26 16:32:10.461404,0.020934082567691803,-0.07351511716842651,1.265377402305603,-1.7080304622650146,1.3293428421020508,1.204458475112915,16:32:9,10572885
2022-04-26 16:32:10.462406,0.025328613817691803,-0.07668894529342651,1.263180136680603,-1.8607020378112793,1.4667474031448364,1.2655271291732788,16:32:9,10572894
2022-04-26 16:32:10.509217,0.014586426317691803,-0.07058542966842651,1.272945761680603,-1.585892915725708,1.2988084554672241,1.0975881814956665,16:32:9,10572904
2022-04-26 16:32:10.509275,0.015807129442691803,-0.06960886716842651,1.264156699180603,-1.4942898750305176,1.1156023740768433,0.7769775390625,16:32:9,10572913
2022-04-26 16:32:10.509275,0.017516113817691803,-0.07913035154342651,1.270992636680603,-1.5706257820129395,0.9934649467468262,0.7922446727752686,16:32:9,10572922
2022-04-26 16:32:10.509275,0.012877441942691803,-0.07327097654342651,1.274654746055603,-1.3721524477005005,1.0087320804595947,0.6701072454452515,16:32:9,10572932
2022-04-26 16:32:10.509275,0.018736816942691803,-0.08303660154342651,1.268795371055603,-1.6164271831512451,1.1308695077896118,0.7769775390625,16:32:9,10572941
2022-04-26 16:32:10.509275,0.017760254442691803,-0.07571238279342651,1.265621542930603,-1.692763090133667,1.4209458827972412,1.0670537948608398,16:32:9,10572951
2022-04-26 16:32:10.554535,0.017760254442691803,-0.07375925779342651,1.266842246055603,-1.585892915725708,1.2072054147720337,1.082321047782898,16:32:9,10572960
2022-04-26 16:32:10.555540,0.021910645067691803,-0.07253855466842651,1.267330527305603,-1.5706257820129395,1.2072054147720337,1.0365195274353027,16:32:9,10572970
2022-04-26 16:32:10.555659,0.018980957567691803,-0.07375925779342651,1.261471152305603,-1.5248241424560547,1.1156023740768433,0.8991149663925171,16:32:9,10572979
2022-04-26 16:32:10.555659,0.019957520067691803,-0.08010691404342651,1.266109824180603,-1.4942898750305176,0.947663426399231,0.7464431524276733,16:32:9,10572988
2022-04-26 16:32:10.555659,0.018248535692691803,-0.06960886716842651,1.261715292930603,-1.5095570087432861,0.9323962926864624,0.9601836204528809,16:32:9,10572998
2022-04-26 16:32:10.555659,0.010680176317691803,-0.07546824216842651,1.268307089805603,-1.6164271831512451,1.14613676071167,0.8991149663925171,16:32:9,10573007
2022-04-26 16:32:10.628133,0.017516113817691803,-0.07302683591842651,1.269771933555603,-1.6774959564208984,1.176671028137207,1.0517866611480713,16:32:9,10573017
2022-04-26 16:32:10.628291,0.014586426317691803,-0.07522410154342651,1.270260214805603,-1.555358648300171,1.4209458827972412,1.0517866611480713,16:32:9,10573026
2022-04-26 16:32:10.628291,0.018980957567691803,-0.07253855466842651,1.262203574180603,-1.6774959564208984,1.3904114961624146,0.9601836204528809,16:32:9,10573035
2022-04-26 16:32:10.628291,0.017027832567691803,-0.07351511716842651,1.267818808555603,-1.448488473892212,1.3140757083892822,0.7922446727752686,16:32:9,10573045
2022-04-26 16:32:10.628291,0.018980957567691803,-0.07473582029342651,1.256832480430603,-1.3874197006225586,1.1003352403640747,0.7617102861404419,16:32:9,10573054
2022-04-26 16:32:10.628291,0.017271973192691803,-0.07620066404342651,1.267086386680603,-1.4026868343353271,0.8102588653564453,0.6090385913848877,16:32:9,10573064
2022-04-26 16:32:10.671829,0.017760254442691803,-0.07864207029342651,1.263912558555603,-1.356885313987732,1.2224726676940918,0.6548401117324829,16:32:9,10573073
2022-04-26 16:32:10.671829,0.016783691942691803,-0.08083933591842651,1.267574667930603,-1.6316945552825928,1.2072054147720337,0.9907180070877075,16:32:9,10573082
2022-04-26 16:32:10.671829,0.014098145067691803,-0.07473582029342651,1.271236777305603,-1.7843661308288574,1.0850679874420166,1.2655271291732788,16:32:9,10573092
2022-04-26 16:32:10.671829,0.021666504442691803,-0.07473582029342651,1.273189902305603,-1.8301677703857422,1.2377398014068604,1.387664556503296,16:32:9,10573101
2022-04-26 16:32:10.671829,0.015318848192691803,-0.07961863279342651,1.269039511680603,-1.6774959564208984,1.2988084554672241,1.1433897018432617,16:32:9,10573111
2022-04-26 16:32:10.671829,0.010924316942691803,-0.07278269529342651,1.265865683555603,-1.555358648300171,1.253006935119629,0.9601836204528809,16:32:9,10573120
2022-04-26 16:32:10.742429,0.017027832567691803,-0.07156199216842651,1.269771933555603,-1.4179539680480957,1.1003352403640747,0.7159087657928467,16:32:9,10573129
2022-04-26 16:32:10.742429,0.023375488817691803,-0.07473582029342651,1.269527792930603,-1.3110837936401367,1.0392664670944214,0.6090385913848877,16:32:9,10573139
2022-04-26 16:32:10.742429,0.020445801317691803,-0.07156199216842651,1.271969199180603,-1.4637556076049805,1.1003352403640747,0.7464431524276733,16:32:9,10573148
2022-04-26 16:32:10.742429,0.015562988817691803,-0.07693308591842651,1.258785605430603,-1.4179539680480957,1.0087320804595947,0.8227790594100952,16:32:9,10573158
2022-04-26 16:32:10.743467,0.016051270067691803,-0.07253855466842651,1.267574667930603,-1.6774959564208984,1.3446099758148193,1.1739240884780884,16:32:9,10573167
2022-04-26 16:32:10.743564,0.018736816942691803,-0.07620066404342651,1.272213339805603,-1.5706257820129395,1.2835413217544556,1.3418630361557007,16:32:9,10573176
2022-04-26 16:32:10.743564,0.016051270067691803,-0.07937449216842651,1.271236777305603,-1.7232975959777832,1.2835413217544556,1.2197256088256836,16:32:9,10573186
2022-04-26 16:32:10.789950,0.018736816942691803,-0.07473582029342651,1.267086386680603,-1.6469616889953613,1.2072054147720337,1.005985140800476,16:32:9,10573195
2022-04-26 16:32:10.790987,0.016783691942691803,-0.07766550779342651,1.266109824180603,-1.5400915145874023,1.0545337200164795,0.883847713470459,16:32:9,10573205
2022-04-26 16:32:10.791055,0.019225098192691803,-0.07253855466842651,1.260494589805603,-1.585892915725708,0.9171290993690491,0.7769775390625,16:32:9,10573214
2022-04-26 16:32:10.791055,0.015562988817691803,-0.07668894529342651,1.267574667930603,-1.3416181802749634,1.1308695077896118,0.7464431524276733,16:32:9,10573223
2022-04-26 16:32:10.791055,0.012633301317691803,-0.08010691404342651,1.262935996055603,-1.448488473892212,1.2377398014068604,0.6548401117324829,16:32:9,10573233
2022-04-26 16:32:10.791055,0.015807129442691803,-0.07082957029342651,1.263668417930603,-1.585892915725708,1.176671028137207,1.0670537948608398,16:32:9,10573242
2022-04-26 16:32:10.859836,0.017516113817691803,-0.07497996091842651,1.254146933555603,-1.6011600494384766,1.3598772287368774,1.0212522745132446,16:32:9,10573252
2022-04-26 16:32:10.859836,0.013854004442691803,-0.07180613279342651,1.271236777305603,-1.4637556076049805,1.2377398014068604,1.1281225681304932,16:32:9,10573261
2022-04-26 16:32:10.860979,0.013854004442691803,-0.07131785154342651,1.271725058555603,-1.4179539680480957,1.1614038944244385,0.9143821001052856,16:32:9,10573271
2022-04-26 16:32:10.861019,0.013609863817691803,-0.07009714841842651,1.263668417930603,-1.4026868343353271,1.1308695077896118,0.7311760187149048,16:32:9,10573280
2022-04-26 16:32:10.861019,0.010436035692691803,-0.07082957029342651,1.265377402305603,-1.4026868343353271,1.0392664670944214,0.7922446727752686,16:32:9,10573289
2022-04-26 16:32:10.861019,0.018736816942691803,-0.07131785154342651,1.263180136680603,-1.2652822732925415,1.14613676071167,0.8075118064880371,16:32:9,10573299
2022-04-26 16:32:10.906598,0.009215332567691803,-0.07449167966842651,1.271480917930603,-1.5706257820129395,1.2377398014068604,1.0365195274353027,16:32:9,10573308
2022-04-26 16:32:10.906598,0.015318848192691803,-0.07620066404342651,1.262691855430603,-1.692763090133667,1.2072054147720337,1.1281225681304932,16:32:10,10573318
2022-04-26 16:32:10.906598,0.018004395067691803,-0.07375925779342651,1.258785605430603,-1.692763090133667,1.3293428421020508,1.0517866611480713,16:32:10,10573327
2022-04-26 16:32:10.906598,0.018248535692691803,-0.07473582029342651,1.265377402305603,-1.5248241424560547,1.3293428421020508,0.9601836204528809,16:32:10,10573336
2022-04-26 16:32:10.906598,-6.201118230819702e-05,-0.043485820293426514,1.177975058555603,-5.494290351867676,14.214838981628418,15.250259399414062,16:32:10,10573346
2022-04-26 16:32:10.906598,0.1774282157421112,-0.011991679668426514,1.021480917930603,29.238534927368164,-0.3347792625427246,-59.14668655395508,16:32:10,10573355
2022-04-26 16:32:10.995608,0.0763540044426918,-0.07180613279342651,1.335934042930603,12.139297485351562,-20.533252716064453,0.4410996437072754,16:32:10,10573365
2022-04-26 16:32:10.995608,-0.0696420893073082,-0.1401655077934265,1.489986777305603,-18.104976654052734,-18.96073341369629,11.204458236694336,16:32:10,10573374
2022-04-26 16:32:10.995608,-0.0508432611823082,-0.1250287890434265,1.251949667930603,-29.830167770385742,0.947663426399231,23.280794143676758,16:32:10,10573383
2022-04-26 16:32:10.995608,0.003600098192691803,0.0016801953315734863,1.203365683555603,-4.257648468017578,-1.128672480583191,7.662473678588867,16:32:10,10573393
2022-04-26 16:32:10.995608,-0.0552377924323082,-0.10964792966842651,1.244869589805603,10.475175857543945,4.443846702575684,-10.963479995727539,16:32:10,10573402
2022-04-26 16:32:10.995608,0.0324086919426918,-0.06619089841842651,1.268307089805603,7.620213508605957,8.764456748962402,-18.45966339111328,16:32:10,10573412
2022-04-26 16:32:11.025700,0.0665883794426918,-0.06912058591842651,1.286617636680603,6.15456485748291,1.8178924322128296,-4.64286994934082,16:32:10,10573421
2022-04-26 16:32:11.025700,0.030943848192691803,-0.08865183591842651,1.298336386680603,-6.654595375061035,-0.2584434747695923,5.937282562255859,16:32:10,10573430
