sys_time,imu_time,ax,ay,az,gx,gy,gz 
2022-02-14 17:29:50.605703,743.983186,-0.023681640625,-0.9805908203125,-0.18017578125,0.30517578125,2.74658203125,1.220703125
2022-02-14 17:29:50.607704,744.021125,-0.0225830078125,-0.9796142578125,-0.1806640625,0.30517578125,2.8076171875,1.220703125
2022-02-14 17:29:50.666704,744.026488,-0.0228271484375,-0.9796142578125,-0.1805419921875,0.244140625,3.0517578125,1.15966796875
2022-02-14 17:29:50.666704,744.04226,-0.0225830078125,-0.9793701171875,-0.1793212890625,0.06103515625,2.74658203125,1.220703125
2022-02-14 17:29:50.669705,744.081199,-0.023193359375,-0.97998046875,-0.179443359375,0.1220703125,3.11279296875,1.28173828125
2022-02-14 17:29:50.725704,744.093252,-0.0224609375,-0.980712890625,-0.1802978515625,0.244140625,2.74658203125,1.28173828125
2022-02-14 17:29:50.728702,744.141118,-0.0225830078125,-0.9798583984375,-0.1800537109375,0.18310546875,2.99072265625,1.28173828125
2022-02-14 17:29:50.735702,744.14421,-0.02294921875,-0.9805908203125,-0.1807861328125,0.244140625,2.8076171875,1.28173828125
2022-02-14 17:29:50.785733,744.161152,-0.0223388671875,-0.98095703125,-0.18115234375,0.30517578125,2.62451171875,0.9765625
2022-02-14 17:29:50.786703,744.200108,-0.0228271484375,-0.98046875,-0.181640625,0.1220703125,2.99072265625,1.28173828125
2022-02-14 17:29:50.788702,744.20374,-0.0223388671875,-0.9808349609375,-0.1805419921875,0.244140625,3.0517578125,1.220703125
2022-02-14 17:29:50.845734,744.220686,-0.0228271484375,-0.9810791015625,-0.180908203125,0.0,2.9296875,1.28173828125
2022-02-14 17:29:50.847704,744.259399,-0.0223388671875,-0.9808349609375,-0.181884765625,0.06103515625,2.99072265625,1.220703125
2022-02-14 17:29:50.848703,744.26477,-0.0224609375,-0.980712890625,-0.181396484375,0.1220703125,2.685546875,1.220703125
2022-02-14 17:29:50.905732,744.280512,-0.022216796875,-0.98095703125,-0.1807861328125,0.1220703125,2.99072265625,1.03759765625
2022-02-14 17:29:50.907703,744.32097,-0.021728515625,-0.980712890625,-0.1812744140625,0.06103515625,2.9296875,1.3427734375
